global_step,train/loss_step,_runtime,wandb_id
546,1.6380494832992554,3979.367237655,emsldaeq
547,1.5666059255599976,4004.424211783,emsldaeq
548,1.871291160583496,4030.596339033,emsldaeq
549,1.3251230716705322,4056.268325198,emsldaeq
550,1.972042441368103,4082.227173434,emsldaeq
551,1.9261419773101807,4107.71574842,emsldaeq
552,2.0301733016967773,4132.015648438,emsldaeq
553,1.517587423324585,4158.42366826,emsldaeq
554,1.6547412872314453,4184.369688733,emsldaeq
555,1.4111061096191406,4209.360304249,emsldaeq
556,1.4137681722640991,4234.409744085,emsldaeq
557,1.638134479522705,4259.209683251,emsldaeq
558,1.8618812561035156,4285.332653421,emsldaeq
559,1.5639848709106445,4310.146795533,emsldaeq
560,1.8312432765960693,4334.722446729,emsldaeq
561,1.767369031906128,4360.844874674,emsldaeq
562,1.6180272102355957,4386.352399384,emsldaeq
563,1.47068452835083,4411.831938834,emsldaeq
564,2.1405091285705566,4436.595888736,emsldaeq
565,1.5084197521209717,4462.321446656,emsldaeq
566,1.5675561428070068,4517.694754458,emsldaeq
567,1.52263343334198,4543.130611375,emsldaeq
568,1.612070083618164,4568.636644005,emsldaeq
569,1.5771872997283936,4593.44344989,emsldaeq
570,1.7916219234466553,4618.887192668,emsldaeq
571,1.6105773448944092,4645.067139392,emsldaeq
572,1.5547759532928467,4670.329882802,emsldaeq
573,1.7905964851379395,4694.173015988,emsldaeq
574,1.6806447505950928,4720.362980619,emsldaeq
575,1.655997633934021,4744.482842923,emsldaeq
576,1.6026697158813477,4769.253626574,emsldaeq
577,1.7278627157211304,4795.217192535,emsldaeq
578,1.4954456090927124,4819.793395626,emsldaeq
579,1.7378543615341187,4845.008895488,emsldaeq
580,1.8211363554000854,4871.194599255,emsldaeq
581,1.53402841091156,4896.225006452,emsldaeq
582,1.2565401792526245,4920.986048028,emsldaeq
583,2.327690601348877,4945.361968814,emsldaeq
584,1.732465147972107,4970.86045688,emsldaeq
585,1.6476621627807617,4996.307325097,emsldaeq
586,1.6031689643859863,5020.90698653,emsldaeq
587,1.4961228370666504,5046.844086717,emsldaeq
588,1.4937494993209839,5072.057163606,emsldaeq
589,1.4172313213348389,5096.188583925,emsldaeq
590,1.6790142059326172,5121.891387979,emsldaeq
591,1.6292104721069336,5148.244372252,emsldaeq
592,1.5933341979980469,5172.608175995,emsldaeq
593,1.9050397872924805,5197.406431859,emsldaeq
594,1.6071170568466187,5222.395036951,emsldaeq
595,2.046814441680908,5248.128119368,emsldaeq
596,1.6493594646453857,5273.375512134,emsldaeq
597,2.6979129314422607,5297.463894017,emsldaeq
598,2.3421919345855713,5322.512338036,emsldaeq
599,1.5928815603256226,5347.992368975,emsldaeq
600,1.7117743492126465,5373.662930669,emsldaeq
601,1.7769887447357178,5399.181724869,emsldaeq
602,2.242403984069824,5424.884498297,emsldaeq
603,1.3143935203552246,5449.188242949,emsldaeq
604,1.5207561254501343,5475.715839288,emsldaeq
605,1.7044312953948975,5479.980121449,emsldaeq
606,1.657935380935669,5506.477685064,emsldaeq
607,1.6212081909179688,5531.691194589,emsldaeq
608,1.7347263097763062,5557.145274161,emsldaeq
609,1.7421554327011108,5582.219857611,emsldaeq
610,1.7146871089935303,5607.435784644,emsldaeq
611,1.5144844055175781,5632.892793909,emsldaeq
612,1.2945261001586914,5657.969846968,emsldaeq
613,1.6248620748519897,5683.41834666,emsldaeq
614,1.6079967021942139,5708.187059516,emsldaeq
615,1.684955358505249,5733.050463214,emsldaeq
616,1.6398714780807495,5758.03564048,emsldaeq
617,2.063845634460449,5782.116651392,emsldaeq
618,1.6115845441818237,5806.06683749,emsldaeq
619,1.4788888692855835,5831.284953971,emsldaeq
620,1.4962342977523804,5857.405961086,emsldaeq
621,1.6886279582977295,5882.260259292,emsldaeq
622,1.7322782278060913,5907.248868149,emsldaeq
623,1.5130276679992676,5932.699222001,emsldaeq
624,2.0451247692108154,5958.459955977,emsldaeq
625,1.4147448539733887,5983.895024938,emsldaeq
626,1.4802188873291016,6008.672787509,emsldaeq
627,1.5865287780761719,6033.742660006,emsldaeq
628,1.4343719482421875,6060.098595221,emsldaeq
629,1.5763577222824097,6113.174337043,emsldaeq
630,1.596472144126892,6140.070667236,emsldaeq
631,1.4775619506835938,6166.194902599,emsldaeq
632,2.4501891136169434,6192.325119655,emsldaeq
633,1.5480308532714844,6216.720891654,emsldaeq
634,1.4525279998779297,6242.848499679,emsldaeq
635,1.5300220251083374,6267.846208716,emsldaeq
636,1.7622365951538086,6292.241643051,emsldaeq
637,1.2951818704605103,6317.896166683,emsldaeq
638,1.5955437421798706,6342.437344493,emsldaeq
639,1.3555150032043457,6367.277215441,emsldaeq
640,1.4484119415283203,6393.174202278,emsldaeq
641,2.469464063644409,6418.165596691,emsldaeq
642,1.6301944255828857,6443.244306105,emsldaeq
643,1.7009562253952026,6469.132569448,emsldaeq
644,1.7373535633087158,6494.585214467,emsldaeq
645,1.9057931900024414,6519.210915082,emsldaeq
646,1.9064223766326904,6544.423041107,emsldaeq
647,1.4257711172103882,6568.288016735,emsldaeq
648,1.9109777212142944,6593.589929138,emsldaeq
649,1.571554183959961,6618.121283051,emsldaeq
650,1.2376437187194824,6644.019053025,emsldaeq
651,1.635589599609375,6668.877130023,emsldaeq
652,1.496045470237732,6695.457317406,emsldaeq
653,1.453538179397583,6720.925716154,emsldaeq
654,1.5414857864379883,6746.23643887,emsldaeq
655,1.4722864627838135,6770.538511426,emsldaeq
656,1.6152929067611694,6795.088284299,emsldaeq
657,2.042591094970703,6819.938241784,emsldaeq
658,1.5325140953063965,6844.246075801,emsldaeq
659,1.9815324544906616,6869.478585987,emsldaeq
660,1.7462071180343628,6894.330884684,emsldaeq
661,1.5316743850708008,6918.867775354,emsldaeq
662,1.8669971227645874,6943.186298617,emsldaeq
663,1.47868812084198,6968.037678058,emsldaeq
664,1.469223976135254,6992.571517821,emsldaeq
665,1.6868256330490112,7017.572218572,emsldaeq
666,1.344303846359253,7043.557683904,emsldaeq
667,1.7892742156982422,7067.638371357,emsldaeq
668,1.547285795211792,7093.090441832,emsldaeq
669,1.5642145872116089,7118.399619243,emsldaeq
670,2.036827564239502,7143.393110875,emsldaeq
671,1.9828135967254639,7169.536481624,emsldaeq
672,2.28354549407959,7193.929704512,emsldaeq
673,2.0235259532928467,7219.377047804,emsldaeq
674,1.934478521347046,7245.516157482,emsldaeq
675,1.855560541152954,7270.366449169,emsldaeq
676,1.5156078338623047,7295.360876464,emsldaeq
677,1.7478103637695312,7319.455101712,emsldaeq
678,1.5526789426803589,7345.002489643,emsldaeq
679,1.6814783811569214,7370.90491148,emsldaeq
680,1.920669436454773,7395.900489593,emsldaeq
681,1.8064254522323608,7420.759484869,emsldaeq
682,1.6835947036743164,7445.974581107,emsldaeq
683,1.7206401824951172,7472.114943951,emsldaeq
684,1.5134811401367188,7496.514157628,emsldaeq
685,1.3213913440704346,7522.189725563,emsldaeq
686,1.6377944946289062,7546.968195346,emsldaeq
687,1.6508076190948486,7572.952199257,emsldaeq
688,1.858091115951538,7597.481499893,emsldaeq
689,1.6700471639633179,7623.164819931,emsldaeq
690,1.7032060623168945,7648.694490926,emsldaeq
691,1.545906901359558,7673.456131615,emsldaeq
692,1.5367416143417358,7727.124180252,emsldaeq
693,1.4755953550338745,7753.342523283,emsldaeq
694,1.6273130178451538,7779.034180612,emsldaeq
695,1.4857251644134521,7804.728951088,emsldaeq
696,1.9065721035003662,7830.263036557,emsldaeq
697,1.748495101928711,7855.490842258,emsldaeq
698,1.8393383026123047,7880.726263914,emsldaeq
699,1.3684625625610352,7906.713623668,emsldaeq
700,1.7254738807678223,7931.262754356,emsldaeq
701,1.5824487209320068,7956.054158724,emsldaeq
702,1.7932113409042358,7982.036083417,emsldaeq
703,2.1788623332977295,8008.186517827,emsldaeq
704,1.6801831722259521,8033.179397191,emsldaeq
705,1.6140952110290527,8058.157523002,emsldaeq
706,1.5769309997558594,8062.878652613,emsldaeq
707,1.6190589666366577,8087.41629824,emsldaeq
708,1.6078221797943115,8112.672305934,emsldaeq
709,1.6489413976669312,8136.311030455,emsldaeq
710,1.4556071758270264,8160.925566664,emsldaeq
711,1.911453127861023,8186.190189424,emsldaeq
712,1.611594557762146,8211.19254713,emsldaeq
713,1.5783298015594482,8236.264043034,emsldaeq
714,1.3514260053634644,8261.300554591,emsldaeq
715,1.6697115898132324,8286.745615314,emsldaeq
716,1.7017290592193604,8311.805192854,emsldaeq
717,1.6484699249267578,8336.371298896,emsldaeq
718,1.260732650756836,8362.045467595,emsldaeq
719,1.6650233268737793,8387.117079465,emsldaeq
720,1.321843147277832,8412.607733169,emsldaeq
721,1.5368080139160156,8437.152664383,emsldaeq
722,1.6709060668945312,8462.898167934,emsldaeq
723,1.5953682661056519,8487.240357945,emsldaeq
724,1.4801558256149292,8512.000943798,emsldaeq
725,1.394176721572876,8538.205310981,emsldaeq
726,1.9168509244918823,8564.368070769,emsldaeq
727,1.4927152395248413,8588.909580492,emsldaeq
728,1.4608190059661865,8615.128281834,emsldaeq
729,2.0123441219329834,8640.657257014,emsldaeq
730,1.5664385557174683,8667.014967483,emsldaeq
731,1.7915897369384766,8692.534887528,emsldaeq
732,1.5159653425216675,8717.322664292,emsldaeq
733,1.518916130065918,8740.953794398,emsldaeq
734,1.6729660034179688,8765.802763586,emsldaeq
735,3.1105360984802246,8791.045548915,emsldaeq
736,2.7815797328948975,8816.945614125,emsldaeq
737,1.8264131546020508,8842.47759041,emsldaeq
738,1.6845557689666748,8868.860769336,emsldaeq
739,2.1556620597839355,8893.858180812,emsldaeq
740,1.8055614233016968,8918.477999134,emsldaeq
741,1.6369203329086304,8943.049868952,emsldaeq
742,1.9432001113891602,8968.04932944,emsldaeq
743,1.9137170314788818,8993.812801975,emsldaeq
744,1.6901073455810547,9019.296124252,emsldaeq
745,1.6353306770324707,9044.069166835,emsldaeq
746,1.3294366598129272,9069.367978796,emsldaeq
747,1.5377768278121948,9094.401100754,emsldaeq
748,1.6008315086364746,9119.394800524,emsldaeq
749,1.4845398664474487,9145.383691248,emsldaeq
750,1.343780517578125,9170.192179224,emsldaeq
751,1.4945634603500366,9196.094179509,emsldaeq
752,1.5681976079940796,9220.940507255,emsldaeq
753,1.6038259267807007,9245.05831847,emsldaeq
754,1.564100980758667,9270.05728124,emsldaeq
755,1.965680480003357,9326.259211127,emsldaeq
756,1.5780513286590576,9351.514062794,emsldaeq
757,1.4062589406967163,9376.070289844,emsldaeq
758,1.7587623596191406,9401.153876753,emsldaeq
759,1.4279382228851318,9426.188098133,emsldaeq
760,1.3637316226959229,9450.972009208,emsldaeq
761,1.6797717809677124,9475.594331389,emsldaeq
762,1.5573296546936035,9500.861900091,emsldaeq
763,1.3846635818481445,9525.631495654,emsldaeq
764,1.4050157070159912,9551.157699152,emsldaeq
765,1.559896469116211,9576.4163637,emsldaeq
766,1.8746581077575684,9601.870234319,emsldaeq
767,1.4241762161254883,9626.029237317,emsldaeq
768,1.350174903869629,9651.964900968,emsldaeq
769,1.5401519536972046,9677.882723947,emsldaeq
770,1.660008192062378,9703.412497512,emsldaeq
771,1.670332908630371,9728.899443418,emsldaeq
772,1.5725420713424683,9753.896050101,emsldaeq
773,1.4033359289169312,9778.058455465,emsldaeq
774,1.578819751739502,9803.313630044,emsldaeq
775,2.073627471923828,9828.544652288,emsldaeq
776,1.705592155456543,9853.851483442,emsldaeq
777,1.577246069908142,9877.519749104,emsldaeq
778,1.3162877559661865,9903.426478941,emsldaeq
779,1.4850311279296875,9927.817090444,emsldaeq
780,1.7570040225982666,9954.442774911,emsldaeq
781,1.3685353994369507,9978.994115582,emsldaeq
782,1.5765974521636963,10004.972985839,emsldaeq
783,1.4800857305526733,10030.448501393,emsldaeq
784,1.6126073598861694,10056.13233327,emsldaeq
785,1.5271151065826416,10081.663223342,emsldaeq
786,1.5512694120407104,10107.377105611,emsldaeq
787,1.3371353149414062,10132.155944686,emsldaeq
788,1.6719465255737305,10158.144047639,emsldaeq
789,1.3706210851669312,10184.083074122,emsldaeq
790,1.402592420578003,10209.985567762,emsldaeq
791,1.5936660766601562,10235.969433124,emsldaeq
792,1.3327624797821045,10260.313305891,emsldaeq
793,1.6839699745178223,10285.089207082,emsldaeq
794,1.4213743209838867,10310.609720549,emsldaeq
795,1.6604137420654297,10336.093263822,emsldaeq
796,2.0727436542510986,10361.545197459,emsldaeq
797,1.568023443222046,10386.825646853,emsldaeq
798,1.340576410293579,10413.67048412,emsldaeq
799,1.679753303527832,10438.214985638,emsldaeq
800,1.6348861455917358,10463.739141401,emsldaeq
801,1.4879988431930542,10489.225821293,emsldaeq
802,1.4175918102264404,10514.447674378,emsldaeq
803,1.6275720596313477,10539.970855012,emsldaeq
804,1.418320655822754,10564.315040433,emsldaeq
805,1.7548946142196655,10589.535712483,emsldaeq
806,1.4413909912109375,10614.774899317,emsldaeq
807,1.2558295726776123,10620.177397515,emsldaeq
808,1.6023895740509033,10645.765082979,emsldaeq
809,1.610775351524353,10671.044613249,emsldaeq
810,1.5675349235534668,10696.714474717,emsldaeq
811,1.548863172531128,10721.747426619,emsldaeq
812,1.671869158744812,10746.57941357,emsldaeq
813,1.4501146078109741,10771.57598537,emsldaeq
814,1.4671181440353394,10797.070244105,emsldaeq
815,1.4474334716796875,10822.58150832,emsldaeq
816,1.4658756256103516,10848.261157301,emsldaeq
817,1.807725191116333,10872.850190912,emsldaeq
818,1.6945523023605347,10897.451942649,emsldaeq
819,1.4426406621932983,10948.904409529,emsldaeq
820,1.7829530239105225,10974.396783022,emsldaeq
821,1.4426649808883667,10999.458099404,emsldaeq
822,1.3024530410766602,11024.00909594,emsldaeq
823,1.1913152933120728,11048.133115912,emsldaeq
824,1.3372772932052612,11074.098980066,emsldaeq
825,2.449753522872925,11099.540873617,emsldaeq
826,1.4788646697998047,11125.936883666,emsldaeq
827,1.7354073524475098,11151.219581606,emsldaeq
828,1.7312848567962646,11176.435607802,emsldaeq
829,1.4773844480514526,11200.108717723,emsldaeq
830,1.3967703580856323,11225.158326177,emsldaeq
831,1.9194045066833496,11251.283391844,emsldaeq
832,1.9949445724487305,11276.09787432,emsldaeq
833,1.7333769798278809,11302.498461503,emsldaeq
834,1.3823184967041016,11327.948686212,emsldaeq
835,1.6978063583374023,11353.678854574,emsldaeq
836,1.8138474225997925,11379.633676217,emsldaeq
837,1.620527982711792,11405.533978869,emsldaeq
838,1.8076165914535522,11431.262363676,emsldaeq
839,1.6395457983016968,11456.299770711,emsldaeq
840,1.4832677841186523,11481.959887167,emsldaeq
841,1.5897201299667358,11506.762383588,emsldaeq
842,1.766244888305664,11531.356550182,emsldaeq
843,2.0439298152923584,11557.034992242,emsldaeq
844,1.3165149688720703,11582.31368368,emsldaeq
845,1.4959067106246948,11606.914663848,emsldaeq
846,1.2490675449371338,11631.912333832,emsldaeq
847,1.7188647985458374,11657.643063283,emsldaeq
848,1.7626932859420776,11684.27522483,emsldaeq
849,1.490985631942749,11709.271032278,emsldaeq
850,1.5224769115447998,11733.859618211,emsldaeq
851,1.7773517370224,11759.1373675,emsldaeq
852,1.3310761451721191,11783.656124612,emsldaeq
853,1.6371431350708008,11809.597938188,emsldaeq
854,1.7155836820602417,11834.86194345,emsldaeq
855,1.842704176902771,11859.165286447,emsldaeq
856,1.5646228790283203,11885.33923746,emsldaeq
857,1.57767653465271,11911.732778171,emsldaeq
858,1.6318168640136719,11938.301831334,emsldaeq
859,2.099757432937622,11964.030254468,emsldaeq
860,1.78192138671875,11988.848905491,emsldaeq
861,1.3566529750823975,12012.707768936,emsldaeq
862,1.5263643264770508,12037.542269704,emsldaeq
863,1.4634134769439697,12063.283114324,emsldaeq
864,1.4134905338287354,12089.197607694,emsldaeq
865,1.611093521118164,12114.922508366,emsldaeq
866,1.1488906145095825,12139.527416292,emsldaeq
867,1.438085913658142,12164.066037912,emsldaeq
868,1.4102122783660889,12189.110300391,emsldaeq
869,1.663657546043396,12213.924125243,emsldaeq
870,1.300390601158142,12238.921395821,emsldaeq
871,1.4729268550872803,12263.515980652,emsldaeq
872,1.4728248119354248,12288.553121382,emsldaeq
873,1.4141180515289307,12313.996270345,emsldaeq
874,1.7078437805175781,12339.269113438,emsldaeq
875,1.342630386352539,12364.753013487,emsldaeq
876,1.3337481021881104,12389.515639764,emsldaeq
877,1.398219347000122,12413.884405062,emsldaeq
878,1.4758474826812744,12438.685576886,emsldaeq
879,1.5048160552978516,12464.824457117,emsldaeq
880,1.6031699180603027,12490.797901534,emsldaeq
881,1.6466543674468994,12543.609738347,emsldaeq
882,1.3092875480651855,12569.0746552,emsldaeq
883,1.4534434080123901,12593.911469484,emsldaeq
884,2.1904258728027344,12619.626149319,emsldaeq
885,1.3520843982696533,12645.06435605,emsldaeq
886,1.46030592918396,12670.56734179,emsldaeq
887,1.5606184005737305,12695.608096783,emsldaeq
888,2.2835536003112793,12722.420601216,emsldaeq
889,1.4107258319854736,12747.468717328,emsldaeq
890,1.6536328792572021,12771.583799098,emsldaeq
891,1.753846526145935,12797.026296042,emsldaeq
892,1.3751548528671265,12821.400171019,emsldaeq
893,1.9663262367248535,12846.658652555,emsldaeq
894,1.5296063423156738,12872.105454198,emsldaeq
895,1.5422286987304688,12896.937611387,emsldaeq
896,1.872193694114685,12921.286411966,emsldaeq
897,1.4454729557037354,12946.05142956,emsldaeq
898,1.4742724895477295,12971.550524599,emsldaeq
899,1.5890703201293945,12997.498588955,emsldaeq
900,1.570535659790039,13022.261903474,emsldaeq
901,1.248238444328308,13047.755367088,emsldaeq
902,1.5334274768829346,13072.787195366,emsldaeq
903,1.5462182760238647,13096.637057276,emsldaeq
904,1.2578973770141602,13122.363018752,emsldaeq
905,1.2185181379318237,13147.404185347,emsldaeq
906,1.573305368423462,13172.822758896,emsldaeq
907,2.450042724609375,13196.62658632,emsldaeq
908,2.124295473098755,13201.121315299,emsldaeq
909,1.3947176933288574,13227.646347046,emsldaeq
910,1.344594955444336,13252.189207871,emsldaeq
911,1.5119264125823975,13278.093038663,emsldaeq
912,1.5370914936065674,13303.870589418,emsldaeq
913,1.3000293970108032,13328.411155173,emsldaeq
914,1.4397618770599365,13354.08421748,emsldaeq
915,1.396321177482605,13379.177109531,emsldaeq
916,1.4129313230514526,13405.525059575,emsldaeq
917,1.4698190689086914,13431.420982779,emsldaeq
918,1.635103464126587,13457.195979236,emsldaeq
919,1.2902064323425293,13481.732258638,emsldaeq
920,1.3946141004562378,13507.8634179,emsldaeq
881,1.67142653465271,91.264753248,d1k1587u
882,1.2855473756790161,117.288755361,d1k1587u
883,1.6100502014160156,142.644120099,d1k1587u
884,2.1330068111419678,167.726794278,d1k1587u
885,1.7973556518554688,193.788906855,d1k1587u
886,1.5136067867279053,219.830340881,d1k1587u
887,2.0273828506469727,244.458089796,d1k1587u
888,1.425916075706482,270.247006835,d1k1587u
889,1.8636481761932373,295.395349874,d1k1587u
890,1.8929851055145264,320.486419822,d1k1587u
891,1.758000135421753,345.819860974,d1k1587u
892,1.710430383682251,373.012341337,d1k1587u
893,1.6733882427215576,398.317386838,d1k1587u
894,1.6589419841766357,422.947058447,d1k1587u
895,1.4768378734588623,446.94123709,d1k1587u
896,1.8947452306747437,472.706268282,d1k1587u
897,1.8748788833618164,498.25352765,d1k1587u
898,1.434962272644043,523.844614508,d1k1587u
899,1.437744140625,549.151112119,d1k1587u
900,1.524687647819519,574.011331044,d1k1587u
901,1.895583152770996,599.36995595,d1k1587u
902,1.6412293910980225,624.446339493,d1k1587u
903,1.440295934677124,650.439284205,d1k1587u
904,1.569957971572876,676.473068541,d1k1587u
905,1.368204116821289,701.543563674,d1k1587u
906,1.7905499935150146,726.845744286,d1k1587u
907,1.6702346801757812,750.833530729,d1k1587u
908,1.3342702388763428,755.579224078,d1k1587u
909,1.6874513626098633,783.065198523,d1k1587u
910,1.4916515350341797,807.201653405,d1k1587u
911,1.3578813076019287,832.712821466,d1k1587u
912,1.6952753067016602,857.632183878,d1k1587u
913,1.4770692586898804,883.603696624,d1k1587u
914,1.4599721431732178,907.751065665,d1k1587u
915,1.7380142211914062,931.996375484,d1k1587u
916,1.6225039958953857,957.734298163,d1k1587u
917,1.912189245223999,982.786144077,d1k1587u
918,1.558708906173706,1007.024437422,d1k1587u
919,1.4180082082748413,1032.99579932,d1k1587u
920,1.5224673748016357,1057.823980187,d1k1587u
921,1.5994290113449097,1083.210664451,d1k1587u
922,1.4242725372314453,1109.405086084,d1k1587u
923,1.5026459693908691,1134.228626719,d1k1587u
924,1.495475172996521,1160.980606808,d1k1587u
925,1.9993910789489746,1185.814289727,d1k1587u
926,1.416898488998413,1211.775968004,d1k1587u
927,1.1775221824645996,1237.17277682,d1k1587u
928,1.4764213562011719,1261.55212338,d1k1587u
929,1.5064220428466797,1286.390167283,d1k1587u
930,1.4159135818481445,1312.241342675,d1k1587u
931,1.529357671737671,1337.756370242,d1k1587u
932,2.076693296432495,1362.584931677,d1k1587u
933,1.7698745727539062,1386.825601103,d1k1587u
934,1.5354814529418945,1412.349300902,d1k1587u
935,1.3577842712402344,1438.539151275,d1k1587u
936,1.532749056816101,1464.610006308,d1k1587u
937,1.5807716846466064,1489.891732387,d1k1587u
938,1.286102533340454,1514.492930034,d1k1587u
939,1.4911130666732788,1540.337467629,d1k1587u
940,1.5237236022949219,1565.855456961,d1k1587u
941,1.5320653915405273,1591.139184843,d1k1587u
942,1.213003396987915,1617.209958651,d1k1587u
943,1.5504541397094727,1642.733466954,d1k1587u
944,1.4123605489730835,1700.281645108,d1k1587u
945,2.428616762161255,1725.455940717,d1k1587u
946,1.6766142845153809,1751.892022258,d1k1587u
947,1.6566407680511475,1776.283588827,d1k1587u
948,1.3692840337753296,1802.145779433,d1k1587u
949,1.6137428283691406,1827.226676474,d1k1587u
950,1.5775115489959717,1852.981584419,d1k1587u
951,1.431065559387207,1878.826789727,d1k1587u
952,1.9034918546676636,1904.580364192,d1k1587u
953,1.790964126586914,1929.868005133,d1k1587u
954,1.6978996992111206,1956.395189253,d1k1587u
955,1.6481155157089233,1980.763111071,d1k1587u
956,1.4068150520324707,2006.510264329,d1k1587u
957,1.2388606071472168,2032.125453983,d1k1587u
958,1.6691741943359375,2057.411127687,d1k1587u
959,1.4727472066879272,2082.011330016,d1k1587u
960,1.3182125091552734,2108.306539751,d1k1587u
961,1.4152038097381592,2133.590557222,d1k1587u
962,1.405771017074585,2158.637270068,d1k1587u
963,1.4696239233016968,2184.526460259,d1k1587u
964,1.6348918676376343,2209.802496606,d1k1587u
965,1.3893516063690186,2234.633476994,d1k1587u
966,1.935765027999878,2259.108454243,d1k1587u
967,1.7099988460540771,2285.30722925,d1k1587u
968,1.3679685592651367,2309.679590373,d1k1587u
969,1.6260403394699097,2335.064681504,d1k1587u
970,1.9103469848632812,2360.805143404,d1k1587u
971,1.475870132446289,2387.000431308,d1k1587u
972,1.5326652526855469,2412.385678171,d1k1587u
973,1.2514539957046509,2437.213556487,d1k1587u
974,1.8720916509628296,2463.864543406,d1k1587u
975,1.3795751333236694,2489.480122507,d1k1587u
976,1.2780487537384033,2513.849894848,d1k1587u
977,1.4285272359848022,2538.454292577,d1k1587u
978,1.5592292547225952,2562.932385727,d1k1587u
979,1.4507355690002441,2588.211536222,d1k1587u
980,1.2949336767196655,2613.487834453,d1k1587u
981,1.5798686742782593,2639.541481601,d1k1587u
982,1.371985912322998,2664.82667576,d1k1587u
983,1.9695438146591187,2690.34642685,d1k1587u
984,1.504765510559082,2717.334777663,d1k1587u
985,2.2173705101013184,2742.621593648,d1k1587u
986,1.4800819158554077,2767.244345337,d1k1587u
987,1.521049976348877,2792.638562917,d1k1587u
988,1.4102635383605957,2818.376193099,d1k1587u
989,1.5499709844589233,2844.572676872,d1k1587u
990,1.4073337316513062,2870.644166691,d1k1587u
991,1.4260470867156982,2896.163204527,d1k1587u
992,1.4019864797592163,2920.996259652,d1k1587u
993,1.527726650238037,2945.470655672,d1k1587u
994,1.2164899110794067,2970.749971428,d1k1587u
995,1.4462050199508667,2997.636083856,d1k1587u
996,1.757882833480835,3022.333150586,d1k1587u
997,1.4180479049682617,3048.075973245,d1k1587u
998,1.5376529693603516,3073.136210397,d1k1587u
999,1.3669781684875488,3132.94696808,d1k1587u
1000,2.013272285461426,3157.573693547,d1k1587u
1001,1.419010877609253,3182.403882856,d1k1587u
1002,1.4245519638061523,3208.246358688,d1k1587u
1003,1.3917980194091797,3234.216377088,d1k1587u
1004,1.4603819847106934,3259.744855778,d1k1587u
1005,1.56663179397583,3284.687146131,d1k1587u
1006,1.457535982131958,3309.742783031,d1k1587u
1007,1.3115739822387695,3370.32835471,d1k1587u
1008,1.3183866739273071,3395.348497746,d1k1587u
1009,1.6072816848754883,3400.303406349,d1k1587u
1010,1.921168565750122,3427.781897781,d1k1587u
1011,1.6420726776123047,3454.281063452,d1k1587u
1012,1.4543174505233765,3480.487496946,d1k1587u
1013,1.4889920949935913,3504.869469481,d1k1587u
1014,2.2820122241973877,3530.935550355,d1k1587u
1015,1.8882107734680176,3556.465292527,d1k1587u
1016,1.6699212789535522,3582.901220033,d1k1587u
1017,1.5207771062850952,3608.05002998,d1k1587u
1018,1.708918571472168,3633.352838987,d1k1587u
1019,1.7026618719100952,3659.111490185,d1k1587u
1020,1.5485625267028809,3684.713551887,d1k1587u
1021,1.5592174530029297,3709.788285202,d1k1587u
1022,1.532233476638794,3735.093679775,d1k1587u
1023,1.3444666862487793,3760.009444862,d1k1587u
1024,1.4667301177978516,3784.854784349,d1k1587u
1025,1.7969640493392944,3810.612229396,d1k1587u
1026,1.487126111984253,3836.200206921,d1k1587u
1027,1.6505664587020874,3860.630573018,d1k1587u
1028,1.3828520774841309,3886.164362378,d1k1587u
1029,1.5658739805221558,3910.612041957,d1k1587u
1030,1.5294404029846191,3936.369642157,d1k1587u
1031,1.6713190078735352,3962.366959768,d1k1587u
1032,1.475665807723999,3987.504928189,d1k1587u
1033,1.816530466079712,4012.578793777,d1k1587u
1034,1.7597928047180176,4037.442983961,d1k1587u
1035,1.7300949096679688,4063.26127268,d1k1587u
1036,2.2675490379333496,4088.105380017,d1k1587u
1037,1.3780791759490967,4112.95403441,d1k1587u
1038,1.7934207916259766,4138.314005923,d1k1587u
1039,1.5418431758880615,4163.845593556,d1k1587u
1040,1.4972314834594727,4189.149624785,d1k1587u
1041,1.3842647075653076,4213.605323008,d1k1587u
1042,1.4122833013534546,4240.042548708,d1k1587u
1043,1.9380626678466797,4265.127204527,d1k1587u
1044,1.2505037784576416,4290.481765723,d1k1587u
1045,1.5648398399353027,4316.922157429,d1k1587u
1046,1.525568962097168,4342.228596852,d1k1587u
1047,1.2900651693344116,4367.814059603,d1k1587u
1048,1.4685451984405518,4392.433521278,d1k1587u
1049,1.5879507064819336,4418.65829491,d1k1587u
1050,1.605625867843628,4444.702638531,d1k1587u
1051,1.1063075065612793,4469.54754644,d1k1587u
1052,1.241982340812683,4495.310048026,d1k1587u
1053,1.713712453842163,4520.900378934,d1k1587u
1054,1.3601058721542358,4546.880673954,d1k1587u
1055,1.7549304962158203,4572.421547316,d1k1587u
1056,1.3785508871078491,4598.248635038,d1k1587u
1057,1.5456697940826416,4623.775470217,d1k1587u
1058,1.5039880275726318,4649.312395073,d1k1587u
1059,1.3411493301391602,4674.903602743,d1k1587u
1060,1.642469882965088,4699.961886138,d1k1587u
1061,1.5370429754257202,4724.127845825,d1k1587u
1062,1.9459192752838135,4749.262703886,d1k1587u
1063,2.043736457824707,4773.87640913,d1k1587u
1064,1.2956926822662354,4800.095921587,d1k1587u
1065,1.6053149700164795,4826.150972744,d1k1587u
1066,1.8727068901062012,4851.451055351,d1k1587u
1067,1.5394060611724854,4875.854601464,d1k1587u
1068,1.4188255071640015,4901.220840128,d1k1587u
